date,value,park_name,facility,variable
2024-07-18,957,Springfield Oaks,golf,revenue
2024-07-18,891,Glen Oaks,golf,revenue
2024-07-18,29,Springfield Oaks,golf,rounds played
2024-07-18,27,Glen Oaks,golf,rounds played
2024-07-18,1075,Red Oaks,waterpark,revenue
2024-07-18,1072,Waterford Oaks,waterpark,revenue
2024-07-18,215,Red Oaks,waterpark,visitors
2024-07-18,268,Waterford Oaks,waterpark,visitors
2024-07-19,17,Groveland Oaks,campground,campers
2024-07-19,12,Addison Oaks,campground,campers
2024-07-19,238,Groveland Oaks,campground,revenue
2024-07-19,132,Addison Oaks,campground,revenue
2024-07-19,1558,Springfield Oaks,golf,revenue
2024-07-19,1548,Glen Oaks,golf,revenue
2024-07-19,41,Springfield Oaks,golf,rounds played
2024-07-19,43,Glen Oaks,golf,rounds played
2024-07-19,1047,Red Oaks,waterpark,revenue
2024-07-19,900,Waterford Oaks,waterpark,revenue
2024-07-19,349,Red Oaks,waterpark,visitors
2024-07-19,300,Waterford Oaks,waterpark,visitors
2024-07-20,13,Groveland Oaks,campground,campers
2024-07-20,16,Addison Oaks,campground,campers
2024-07-20,195,Groveland Oaks,campground,revenue
2024-07-20,144,Addison Oaks,campground,revenue
2024-07-20,1558,Springfield Oaks,golf,revenue
2024-07-20,1221,Glen Oaks,golf,revenue
2024-07-20,41,Springfield Oaks,golf,rounds played
2024-07-20,37,Glen Oaks,golf,rounds played
2024-07-20,1945,Red Oaks,waterpark,revenue
2024-07-20,801,Waterford Oaks,waterpark,revenue
2024-07-20,389,Red Oaks,waterpark,visitors
2024-07-20,267,Waterford Oaks,waterpark,visitors
2024-07-21,11,Groveland Oaks,campground,campers
2024-07-21,7,Addison Oaks,campground,campers
2024-07-21,121,Groveland Oaks,campground,revenue
2024-07-21,56,Addison Oaks,campground,revenue
2024-07-21,1184,Springfield Oaks,golf,revenue
2024-07-21,1368,Glen Oaks,golf,revenue
2024-07-21,37,Springfield Oaks,golf,rounds played
2024-07-21,38,Glen Oaks,golf,rounds played
2024-07-21,1305,Red Oaks,waterpark,revenue
2024-07-21,964,Waterford Oaks,waterpark,revenue
2024-07-21,261,Red Oaks,waterpark,visitors
2024-07-21,241,Waterford Oaks,waterpark,visitors
2024-07-22,8,Groveland Oaks,campground,campers
2024-07-22,7,Addison Oaks,campground,campers
2024-07-22,120,Groveland Oaks,campground,revenue
2024-07-22,70,Addison Oaks,campground,revenue
2024-07-22,840,Springfield Oaks,golf,revenue
2024-07-22,1023,Glen Oaks,golf,revenue
2024-07-22,28,Springfield Oaks,golf,rounds played
2024-07-22,33,Glen Oaks,golf,rounds played
2024-07-22,505,Red Oaks,waterpark,revenue
2024-07-22,462,Waterford Oaks,waterpark,revenue
2024-07-22,101,Red Oaks,waterpark,visitors
2024-07-22,154,Waterford Oaks,waterpark,visitors
2024-07-23,8,Groveland Oaks,campground,campers
2024-07-23,6,Addison Oaks,campground,campers
2024-07-23,112,Groveland Oaks,campground,revenue
2024-07-23,66,Addison Oaks,campground,revenue
2024-07-23,1116,Springfield Oaks,golf,revenue
2024-07-23,1209,Glen Oaks,golf,revenue
2024-07-23,36,Springfield Oaks,golf,rounds played
2024-07-23,39,Glen Oaks,golf,rounds played
2024-07-23,572,Red Oaks,waterpark,revenue
2024-07-23,760,Waterford Oaks,waterpark,revenue
2024-07-23,143,Red Oaks,waterpark,visitors
2024-07-23,190,Waterford Oaks,waterpark,visitors
2024-07-24,11,Groveland Oaks,campground,campers
2024-07-24,8,Addison Oaks,campground,campers
2024-07-24,143,Groveland Oaks,campground,revenue
2024-07-24,88,Addison Oaks,campground,revenue
2024-07-24,1240,Springfield Oaks,golf,revenue
2024-07-24,740,Glen Oaks,golf,revenue
2024-07-24,31,Springfield Oaks,golf,rounds played
2024-07-24,20,Glen Oaks,golf,rounds played
2024-07-24,632,Red Oaks,waterpark,revenue
2024-07-24,381,Waterford Oaks,waterpark,revenue
2024-07-24,158,Red Oaks,waterpark,visitors
2024-07-24,127,Waterford Oaks,waterpark,visitors
2024-07-25,15,Groveland Oaks,campground,campers
2024-07-25,12,Addison Oaks,campground,campers
2024-07-25,180,Groveland Oaks,campground,revenue
2024-07-25,144,Addison Oaks,campground,revenue
2024-07-25,1178,Springfield Oaks,golf,revenue
2024-07-25,1085,Glen Oaks,golf,revenue
2024-07-25,38,Springfield Oaks,golf,rounds played
2024-07-25,31,Glen Oaks,golf,rounds played
2024-07-25,1840,Red Oaks,waterpark,revenue
2024-07-25,666,Waterford Oaks,waterpark,revenue
2024-07-25,368,Red Oaks,waterpark,visitors
2024-07-25,222,Waterford Oaks,waterpark,visitors
2024-07-26,5,Groveland Oaks,campground,campers
2024-07-26,6,Addison Oaks,campground,campers
2024-07-26,70,Groveland Oaks,campground,revenue
2024-07-26,48,Addison Oaks,campground,revenue
2024-07-26,858,Springfield Oaks,golf,revenue
2024-07-26,740,Glen Oaks,golf,revenue
2024-07-26,22,Springfield Oaks,golf,rounds played
2024-07-26,20,Glen Oaks,golf,rounds played
2024-07-26,956,Red Oaks,waterpark,revenue
2024-07-26,753,Waterford Oaks,waterpark,revenue
2024-07-26,239,Red Oaks,waterpark,visitors
2024-07-26,251,Waterford Oaks,waterpark,visitors
2024-07-27,5,Groveland Oaks,campground,campers
2024-07-27,7,Addison Oaks,campground,campers
2024-07-27,70,Groveland Oaks,campground,revenue
2024-07-27,70,Addison Oaks,campground,revenue
2024-07-27,858,Springfield Oaks,golf,revenue
2024-07-27,1320,Glen Oaks,golf,revenue
2024-07-27,26,Springfield Oaks,golf,rounds played
2024-07-27,40,Glen Oaks,golf,rounds played
2024-07-27,520,Red Oaks,waterpark,revenue
2024-07-27,660,Waterford Oaks,waterpark,revenue
2024-07-27,104,Red Oaks,waterpark,visitors
2024-07-27,132,Waterford Oaks,waterpark,visitors
2024-07-28,8,Groveland Oaks,campground,campers
2024-07-28,11,Addison Oaks,campground,campers
2024-07-28,112,Groveland Oaks,campground,revenue
2024-07-28,132,Addison Oaks,campground,revenue
2024-07-28,960,Springfield Oaks,golf,revenue
2024-07-28,1020,Glen Oaks,golf,revenue
2024-07-28,30,Springfield Oaks,golf,rounds played
2024-07-28,30,Glen Oaks,golf,rounds played
2024-07-28,753,Red Oaks,waterpark,revenue
2024-07-28,1112,Waterford Oaks,waterpark,revenue
2024-07-28,251,Red Oaks,waterpark,visitors
2024-07-28,278,Waterford Oaks,waterpark,visitors
2024-07-29,14,Groveland Oaks,campground,campers
2024-07-29,6,Addison Oaks,campground,campers
2024-07-29,182,Groveland Oaks,campground,revenue
2024-07-29,54,Addison Oaks,campground,revenue
2024-07-29,1482,Springfield Oaks,golf,revenue
2024-07-29,900,Glen Oaks,golf,revenue
2024-07-29,38,Springfield Oaks,golf,rounds played
2024-07-29,30,Glen Oaks,golf,rounds played
2024-07-29,1145,Red Oaks,waterpark,revenue
2024-07-29,549,Waterford Oaks,waterpark,revenue
2024-07-29,229,Red Oaks,waterpark,visitors
2024-07-29,183,Waterford Oaks,waterpark,visitors
2024-07-30,7,Groveland Oaks,campground,campers
2024-07-30,13,Addison Oaks,campground,campers
2024-07-30,84,Groveland Oaks,campground,revenue
2024-07-30,130,Addison Oaks,campground,revenue
2024-07-30,777,Springfield Oaks,golf,revenue
2024-07-30,1225,Glen Oaks,golf,revenue
2024-07-30,21,Springfield Oaks,golf,rounds played
2024-07-30,35,Glen Oaks,golf,rounds played
2024-07-30,1145,Red Oaks,waterpark,revenue
2024-07-30,1360,Waterford Oaks,waterpark,revenue
2024-07-30,229,Red Oaks,waterpark,visitors
2024-07-30,272,Waterford Oaks,waterpark,visitors
2024-07-31,10,Groveland Oaks,campground,campers
2024-07-31,6,Addison Oaks,campground,campers
2024-07-31,110,Groveland Oaks,campground,revenue
2024-07-31,66,Addison Oaks,campground,revenue
2024-07-31,1330,Springfield Oaks,golf,revenue
2024-07-31,992,Glen Oaks,golf,revenue
2024-07-31,38,Springfield Oaks,golf,rounds played
2024-07-31,32,Glen Oaks,golf,rounds played
2024-07-31,837,Red Oaks,waterpark,revenue
2024-07-31,315,Waterford Oaks,waterpark,revenue
2024-07-31,279,Red Oaks,waterpark,visitors
2024-07-31,105,Waterford Oaks,waterpark,visitors
2024-08-01,6,Groveland Oaks,campground,campers
2024-08-01,6,Addison Oaks,campground,campers
2024-08-01,78,Groveland Oaks,campground,revenue
2024-08-01,66,Addison Oaks,campground,revenue
2024-08-01,1170,Springfield Oaks,golf,revenue
2024-08-01,858,Glen Oaks,golf,revenue
2024-08-01,30,Springfield Oaks,golf,rounds played
2024-08-01,22,Glen Oaks,golf,rounds played
2024-08-01,849,Red Oaks,waterpark,revenue
2024-08-01,384,Waterford Oaks,waterpark,revenue
2024-08-01,283,Red Oaks,waterpark,visitors
2024-08-01,128,Waterford Oaks,waterpark,visitors
2024-08-02,13,Groveland Oaks,campground,campers
2024-08-02,10,Addison Oaks,campground,campers
2024-08-02,182,Groveland Oaks,campground,revenue
2024-08-02,90,Addison Oaks,campground,revenue
2024-08-02,990,Springfield Oaks,golf,revenue
2024-08-02,1160,Glen Oaks,golf,revenue
2024-08-02,30,Springfield Oaks,golf,rounds played
2024-08-02,29,Glen Oaks,golf,rounds played
2024-08-02,745,Red Oaks,waterpark,revenue
2024-08-02,1200,Waterford Oaks,waterpark,revenue
2024-08-02,149,Red Oaks,waterpark,visitors
2024-08-02,300,Waterford Oaks,waterpark,visitors
2024-08-03,9,Groveland Oaks,campground,campers
2024-08-03,11,Addison Oaks,campground,campers
2024-08-03,117,Groveland Oaks,campground,revenue
2024-08-03,121,Addison Oaks,campground,revenue
2024-08-03,1280,Springfield Oaks,golf,revenue
2024-08-03,850,Glen Oaks,golf,revenue
2024-08-03,32,Springfield Oaks,golf,rounds played
2024-08-03,25,Glen Oaks,golf,rounds played
2024-08-03,672,Red Oaks,waterpark,revenue
2024-08-03,822,Waterford Oaks,waterpark,revenue
2024-08-03,224,Red Oaks,waterpark,visitors
2024-08-03,274,Waterford Oaks,waterpark,visitors
2024-08-04,6,Groveland Oaks,campground,campers
2024-08-04,11,Addison Oaks,campground,campers
2024-08-04,72,Groveland Oaks,campground,revenue
2024-08-04,99,Addison Oaks,campground,revenue
2024-08-04,1368,Springfield Oaks,golf,revenue
2024-08-04,930,Glen Oaks,golf,revenue
2024-08-04,38,Springfield Oaks,golf,rounds played
2024-08-04,31,Glen Oaks,golf,rounds played
2024-08-04,1150,Red Oaks,waterpark,revenue
2024-08-04,548,Waterford Oaks,waterpark,revenue
2024-08-04,230,Red Oaks,waterpark,visitors
2024-08-04,137,Waterford Oaks,waterpark,visitors
2024-08-05,10,Groveland Oaks,campground,campers
2024-08-05,6,Addison Oaks,campground,campers
2024-08-05,130,Groveland Oaks,campground,revenue
2024-08-05,66,Addison Oaks,campground,revenue
2024-08-05,1178,Springfield Oaks,golf,revenue
2024-08-05,1209,Glen Oaks,golf,revenue
2024-08-05,38,Springfield Oaks,golf,rounds played
2024-08-05,31,Glen Oaks,golf,rounds played
2024-08-05,351,Red Oaks,waterpark,revenue
2024-08-05,1044,Waterford Oaks,waterpark,revenue
2024-08-05,117,Red Oaks,waterpark,visitors
2024-08-05,261,Waterford Oaks,waterpark,visitors
2024-08-06,11,Groveland Oaks,campground,campers
2024-08-06,6,Addison Oaks,campground,campers
2024-08-06,154,Groveland Oaks,campground,revenue
2024-08-06,66,Addison Oaks,campground,revenue
2024-08-06,962,Springfield Oaks,golf,revenue
2024-08-06,814,Glen Oaks,golf,revenue
2024-08-06,26,Springfield Oaks,golf,rounds played
2024-08-06,22,Glen Oaks,golf,rounds played
2024-08-06,808,Red Oaks,waterpark,revenue
2024-08-06,798,Waterford Oaks,waterpark,revenue
2024-08-06,202,Red Oaks,waterpark,visitors
2024-08-06,266,Waterford Oaks,waterpark,visitors
2024-08-07,11,Groveland Oaks,campground,campers
2024-08-07,15,Addison Oaks,campground,campers
2024-08-07,132,Groveland Oaks,campground,revenue
2024-08-07,135,Addison Oaks,campground,revenue
2024-08-07,1452,Springfield Oaks,golf,revenue
2024-08-07,1482,Glen Oaks,golf,revenue
2024-08-07,44,Springfield Oaks,golf,rounds played
2024-08-07,39,Glen Oaks,golf,rounds played
2024-08-07,696,Red Oaks,waterpark,revenue
2024-08-07,1770,Waterford Oaks,waterpark,revenue
2024-08-07,232,Red Oaks,waterpark,visitors
2024-08-07,354,Waterford Oaks,waterpark,visitors
2024-08-08,6,Groveland Oaks,campground,campers
2024-08-08,12,Addison Oaks,campground,campers
2024-08-08,66,Groveland Oaks,campground,revenue
2024-08-08,132,Addison Oaks,campground,revenue
2024-08-08,1122,Springfield Oaks,golf,revenue
2024-08-08,910,Glen Oaks,golf,revenue
2024-08-08,33,Springfield Oaks,golf,rounds played
2024-08-08,26,Glen Oaks,golf,rounds played
2024-08-08,404,Red Oaks,waterpark,revenue
2024-08-08,525,Waterford Oaks,waterpark,revenue
2024-08-08,101,Red Oaks,waterpark,visitors
2024-08-08,105,Waterford Oaks,waterpark,visitors
2024-08-09,13,Groveland Oaks,campground,campers
2024-08-09,12,Addison Oaks,campground,campers
2024-08-09,195,Groveland Oaks,campground,revenue
2024-08-09,108,Addison Oaks,campground,revenue
2024-08-09,1480,Springfield Oaks,golf,revenue
2024-08-09,1014,Glen Oaks,golf,revenue
2024-08-09,40,Springfield Oaks,golf,rounds played
2024-08-09,26,Glen Oaks,golf,rounds played
2024-08-09,633,Red Oaks,waterpark,revenue
2024-08-09,812,Waterford Oaks,waterpark,revenue
2024-08-09,211,Red Oaks,waterpark,visitors
2024-08-09,203,Waterford Oaks,waterpark,visitors
2024-08-10,9,Groveland Oaks,campground,campers
2024-08-10,7,Addison Oaks,campground,campers
2024-08-10,126,Groveland Oaks,campground,revenue
2024-08-10,84,Addison Oaks,campground,revenue
2024-08-10,912,Springfield Oaks,golf,revenue
2024-08-10,880,Glen Oaks,golf,revenue
2024-08-10,24,Springfield Oaks,golf,rounds played
2024-08-10,22,Glen Oaks,golf,rounds played
2024-08-10,1095,Red Oaks,waterpark,revenue
2024-08-10,741,Waterford Oaks,waterpark,revenue
2024-08-10,219,Red Oaks,waterpark,visitors
2024-08-10,247,Waterford Oaks,waterpark,visitors
2024-08-11,10,Groveland Oaks,campground,campers
2024-08-11,8,Addison Oaks,campground,campers
2024-08-11,130,Groveland Oaks,campground,revenue
2024-08-11,88,Addison Oaks,campground,revenue
2024-08-11,1050,Springfield Oaks,golf,revenue
2024-08-11,1400,Glen Oaks,golf,revenue
2024-08-11,30,Springfield Oaks,golf,rounds played
2024-08-11,40,Glen Oaks,golf,rounds played
2024-08-11,1168,Red Oaks,waterpark,revenue
2024-08-11,585,Waterford Oaks,waterpark,revenue
2024-08-11,292,Red Oaks,waterpark,visitors
2024-08-11,117,Waterford Oaks,waterpark,visitors
2024-08-12,12,Groveland Oaks,campground,campers
2024-08-12,12,Addison Oaks,campground,campers
2024-08-12,168,Groveland Oaks,campground,revenue
2024-08-12,120,Addison Oaks,campground,revenue
2024-08-12,992,Springfield Oaks,golf,revenue
2024-08-12,1520,Glen Oaks,golf,revenue
2024-08-12,32,Springfield Oaks,golf,rounds played
2024-08-12,40,Glen Oaks,golf,rounds played
2024-08-12,882,Red Oaks,waterpark,revenue
2024-08-12,759,Waterford Oaks,waterpark,revenue
2024-08-12,294,Red Oaks,waterpark,visitors
2024-08-12,253,Waterford Oaks,waterpark,visitors
2024-08-13,15,Groveland Oaks,campground,campers
2024-08-13,14,Addison Oaks,campground,campers
2024-08-13,195,Groveland Oaks,campground,revenue
2024-08-13,112,Addison Oaks,campground,revenue
2024-08-13,1140,Springfield Oaks,golf,revenue
2024-08-13,952,Glen Oaks,golf,revenue
2024-08-13,30,Springfield Oaks,golf,rounds played
2024-08-13,28,Glen Oaks,golf,rounds played
2024-08-13,728,Red Oaks,waterpark,revenue
2024-08-13,825,Waterford Oaks,waterpark,revenue
2024-08-13,182,Red Oaks,waterpark,visitors
2024-08-13,275,Waterford Oaks,waterpark,visitors
2024-08-14,9,Groveland Oaks,campground,campers
2024-08-14,14,Addison Oaks,campground,campers
2024-08-14,90,Groveland Oaks,campground,revenue
2024-08-14,154,Addison Oaks,campground,revenue
2024-08-14,1050,Springfield Oaks,golf,revenue
2024-08-14,1440,Glen Oaks,golf,revenue
2024-08-14,35,Springfield Oaks,golf,rounds played
2024-08-14,36,Glen Oaks,golf,rounds played
2024-08-14,870,Red Oaks,waterpark,revenue
2024-08-14,1380,Waterford Oaks,waterpark,revenue
2024-08-14,290,Red Oaks,waterpark,visitors
2024-08-14,276,Waterford Oaks,waterpark,visitors
2024-08-15,5,Groveland Oaks,campground,campers
2024-08-15,7,Addison Oaks,campground,campers
2024-08-15,60,Groveland Oaks,campground,revenue
2024-08-15,77,Addison Oaks,campground,revenue
2024-08-15,1224,Springfield Oaks,golf,revenue
2024-08-15,840,Glen Oaks,golf,revenue
2024-08-15,36,Springfield Oaks,golf,rounds played
2024-08-15,21,Glen Oaks,golf,rounds played
2024-08-15,860,Red Oaks,waterpark,revenue
2024-08-15,975,Waterford Oaks,waterpark,revenue
2024-08-15,215,Red Oaks,waterpark,visitors
2024-08-15,195,Waterford Oaks,waterpark,visitors
2024-08-16,10,Groveland Oaks,campground,campers
2024-08-16,12,Addison Oaks,campground,campers
2024-08-16,150,Groveland Oaks,campground,revenue
2024-08-16,108,Addison Oaks,campground,revenue
2024-08-16,1156,Springfield Oaks,golf,revenue
2024-08-16,960,Glen Oaks,golf,revenue
2024-08-16,34,Springfield Oaks,golf,rounds played
2024-08-16,32,Glen Oaks,golf,rounds played
2024-08-16,1105,Red Oaks,waterpark,revenue
2024-08-16,567,Waterford Oaks,waterpark,revenue
2024-08-16,221,Red Oaks,waterpark,visitors
2024-08-16,189,Waterford Oaks,waterpark,visitors
2024-08-17,11,Groveland Oaks,campground,campers
2024-08-17,5,Addison Oaks,campground,campers
2024-08-17,121,Groveland Oaks,campground,revenue
2024-08-17,60,Addison Oaks,campground,revenue
2024-08-17,1160,Springfield Oaks,golf,revenue
2024-08-17,900,Glen Oaks,golf,revenue
2024-08-17,29,Springfield Oaks,golf,rounds played
2024-08-17,25,Glen Oaks,golf,rounds played
2024-08-17,1136,Red Oaks,waterpark,revenue
2024-08-17,700,Waterford Oaks,waterpark,revenue
2024-08-17,284,Red Oaks,waterpark,visitors
2024-08-17,140,Waterford Oaks,waterpark,visitors
2024-08-18,11,Groveland Oaks,campground,campers
2024-08-18,11,Addison Oaks,campground,campers
2024-08-18,143,Groveland Oaks,campground,revenue
2024-08-18,121,Addison Oaks,campground,revenue
2024-08-18,1054,Springfield Oaks,golf,revenue
2024-08-18,992,Glen Oaks,golf,revenue
2024-08-18,34,Springfield Oaks,golf,rounds played
2024-08-18,31,Glen Oaks,golf,rounds played
2024-08-18,1380,Red Oaks,waterpark,revenue
2024-08-18,1120,Waterford Oaks,waterpark,revenue
2024-08-18,276,Red Oaks,waterpark,visitors
2024-08-18,224,Waterford Oaks,waterpark,visitors
2024-08-19,12,Groveland Oaks,campground,campers
2024-08-19,13,Addison Oaks,campground,campers
2024-08-19,132,Groveland Oaks,campground,revenue
2024-08-19,104,Addison Oaks,campground,revenue
2024-08-19,1088,Springfield Oaks,golf,revenue
2024-08-19,1147,Glen Oaks,golf,revenue
2024-08-19,32,Springfield Oaks,golf,rounds played
2024-08-19,37,Glen Oaks,golf,rounds played
2024-08-19,620,Red Oaks,waterpark,revenue
2024-08-19,1160,Waterford Oaks,waterpark,revenue
2024-08-19,155,Red Oaks,waterpark,visitors
2024-08-19,232,Waterford Oaks,waterpark,visitors
2024-08-20,10,Groveland Oaks,campground,campers
2024-08-20,7,Addison Oaks,campground,campers
2024-08-20,100,Groveland Oaks,campground,revenue
2024-08-20,63,Addison Oaks,campground,revenue
2024-08-20,720,Springfield Oaks,golf,revenue
2024-08-20,740,Glen Oaks,golf,revenue
2024-08-20,24,Springfield Oaks,golf,rounds played
2024-08-20,20,Glen Oaks,golf,rounds played
2024-08-20,760,Red Oaks,waterpark,revenue
2024-08-20,824,Waterford Oaks,waterpark,revenue
2024-08-20,152,Red Oaks,waterpark,visitors
2024-08-20,206,Waterford Oaks,waterpark,visitors
2024-08-21,20,Groveland Oaks,campground,campers
2024-08-21,11,Addison Oaks,campground,campers
2024-08-21,280,Groveland Oaks,campground,revenue
2024-08-21,99,Addison Oaks,campground,revenue
2024-08-21,1440,Springfield Oaks,golf,revenue
2024-08-21,1365,Glen Oaks,golf,revenue
2024-08-21,40,Springfield Oaks,golf,rounds played
2024-08-21,39,Glen Oaks,golf,rounds played
2024-08-21,1312,Red Oaks,waterpark,revenue
2024-08-21,964,Waterford Oaks,waterpark,revenue
2024-08-21,328,Red Oaks,waterpark,visitors
2024-08-21,241,Waterford Oaks,waterpark,visitors
2024-08-22,14,Groveland Oaks,campground,campers
2024-08-22,15,Addison Oaks,campground,campers
2024-08-22,168,Groveland Oaks,campground,revenue
2024-08-22,150,Addison Oaks,campground,revenue
2024-08-22,1110,Springfield Oaks,golf,revenue
2024-08-22,864,Glen Oaks,golf,revenue
2024-08-22,30,Springfield Oaks,golf,rounds played
2024-08-22,27,Glen Oaks,golf,rounds played
2024-08-22,1500,Red Oaks,waterpark,revenue
2024-08-22,453,Waterford Oaks,waterpark,revenue
2024-08-22,300,Red Oaks,waterpark,visitors
2024-08-22,151,Waterford Oaks,waterpark,visitors
2024-08-23,6,Groveland Oaks,campground,campers
2024-08-23,15,Addison Oaks,campground,campers
2024-08-23,84,Groveland Oaks,campground,revenue
2024-08-23,135,Addison Oaks,campground,revenue
2024-08-23,930,Springfield Oaks,golf,revenue
2024-08-23,1015,Glen Oaks,golf,revenue
2024-08-23,31,Springfield Oaks,golf,rounds played
2024-08-23,29,Glen Oaks,golf,rounds played
2024-08-23,642,Red Oaks,waterpark,revenue
2024-08-23,816,Waterford Oaks,waterpark,revenue
2024-08-23,214,Red Oaks,waterpark,visitors
2024-08-23,204,Waterford Oaks,waterpark,visitors
2024-08-24,15,Groveland Oaks,campground,campers
2024-08-24,14,Addison Oaks,campground,campers
2024-08-24,150,Groveland Oaks,campground,revenue
2024-08-24,112,Addison Oaks,campground,revenue
2024-08-24,1360,Springfield Oaks,golf,revenue
2024-08-24,1092,Glen Oaks,golf,revenue
2024-08-24,34,Springfield Oaks,golf,rounds played
2024-08-24,28,Glen Oaks,golf,rounds played
2024-08-24,595,Red Oaks,waterpark,revenue
2024-08-24,720,Waterford Oaks,waterpark,revenue
2024-08-24,119,Red Oaks,waterpark,visitors
2024-08-24,144,Waterford Oaks,waterpark,visitors
2024-08-25,13,Groveland Oaks,campground,campers
2024-08-25,10,Addison Oaks,campground,campers
2024-08-25,143,Groveland Oaks,campground,revenue
2024-08-25,80,Addison Oaks,campground,revenue
2024-08-25,1254,Springfield Oaks,golf,revenue
2024-08-25,1260,Glen Oaks,golf,revenue
2024-08-25,33,Springfield Oaks,golf,rounds played
2024-08-25,36,Glen Oaks,golf,rounds played
2024-08-25,387,Red Oaks,waterpark,revenue
2024-08-25,1132,Waterford Oaks,waterpark,revenue
2024-08-25,129,Red Oaks,waterpark,visitors
2024-08-25,283,Waterford Oaks,waterpark,visitors
2024-08-26,13,Groveland Oaks,campground,campers
2024-08-26,12,Addison Oaks,campground,campers
2024-08-26,182,Groveland Oaks,campground,revenue
2024-08-26,120,Addison Oaks,campground,revenue
2024-08-26,1480,Springfield Oaks,golf,revenue
2024-08-26,1120,Glen Oaks,golf,revenue
2024-08-26,40,Springfield Oaks,golf,rounds played
2024-08-26,32,Glen Oaks,golf,rounds played
2024-08-26,1210,Red Oaks,waterpark,revenue
2024-08-26,663,Waterford Oaks,waterpark,revenue
2024-08-26,242,Red Oaks,waterpark,visitors
2024-08-26,221,Waterford Oaks,waterpark,visitors
2024-08-27,20,Groveland Oaks,campground,campers
2024-08-27,13,Addison Oaks,campground,campers
2024-08-27,200,Groveland Oaks,campground,revenue
2024-08-27,104,Addison Oaks,campground,revenue
2024-08-27,1302,Springfield Oaks,golf,revenue
2024-08-27,1295,Glen Oaks,golf,revenue
2024-08-27,42,Springfield Oaks,golf,rounds played
2024-08-27,35,Glen Oaks,golf,rounds played
2024-08-27,1230,Red Oaks,waterpark,revenue
2024-08-27,1885,Waterford Oaks,waterpark,revenue
2024-08-27,246,Red Oaks,waterpark,visitors
2024-08-27,377,Waterford Oaks,waterpark,visitors
2024-08-28,5,Groveland Oaks,campground,campers
2024-08-28,6,Addison Oaks,campground,campers
2024-08-28,60,Groveland Oaks,campground,revenue
2024-08-28,60,Addison Oaks,campground,revenue
2024-08-28,1102,Springfield Oaks,golf,revenue
2024-08-28,1260,Glen Oaks,golf,revenue
2024-08-28,29,Springfield Oaks,golf,rounds played
2024-08-28,35,Glen Oaks,golf,rounds played
2024-08-28,1450,Red Oaks,waterpark,revenue
2024-08-28,1124,Waterford Oaks,waterpark,revenue
2024-08-28,290,Red Oaks,waterpark,visitors
2024-08-28,281,Waterford Oaks,waterpark,visitors
2024-08-29,6,Groveland Oaks,campground,campers
2024-08-29,13,Addison Oaks,campground,campers
2024-08-29,72,Groveland Oaks,campground,revenue
2024-08-29,117,Addison Oaks,campground,revenue
2024-08-29,1330,Springfield Oaks,golf,revenue
2024-08-29,1120,Glen Oaks,golf,revenue
2024-08-29,35,Springfield Oaks,golf,rounds played
2024-08-29,32,Glen Oaks,golf,rounds played
2024-08-29,750,Red Oaks,waterpark,revenue
2024-08-29,1084,Waterford Oaks,waterpark,revenue
2024-08-29,250,Red Oaks,waterpark,visitors
2024-08-29,271,Waterford Oaks,waterpark,visitors
2024-08-30,12,Groveland Oaks,campground,campers
2024-08-30,13,Addison Oaks,campground,campers
2024-08-30,120,Groveland Oaks,campground,revenue
2024-08-30,104,Addison Oaks,campground,revenue
2024-08-30,875,Springfield Oaks,golf,revenue
2024-08-30,1050,Glen Oaks,golf,revenue
2024-08-30,25,Springfield Oaks,golf,rounds played
2024-08-30,35,Glen Oaks,golf,rounds played
2024-08-30,570,Red Oaks,waterpark,revenue
2024-08-30,1032,Waterford Oaks,waterpark,revenue
2024-08-30,114,Red Oaks,waterpark,visitors
2024-08-30,258,Waterford Oaks,waterpark,visitors
2024-08-31,5,Groveland Oaks,campground,campers
2024-08-31,13,Addison Oaks,campground,campers
2024-08-31,55,Groveland Oaks,campground,revenue
2024-08-31,143,Addison Oaks,campground,revenue
2024-08-31,880,Springfield Oaks,golf,revenue
2024-08-31,1147,Glen Oaks,golf,revenue
2024-08-31,22,Springfield Oaks,golf,rounds played
2024-08-31,31,Glen Oaks,golf,rounds played
2024-08-31,1280,Red Oaks,waterpark,revenue
2024-08-31,501,Waterford Oaks,waterpark,revenue
2024-08-31,256,Red Oaks,waterpark,visitors
2024-08-31,167,Waterford Oaks,waterpark,visitors
